ID,Place_Name,type,City,Budget_Level,Age_Group,Trip_Type,Description,Latitude,Longitude,Coordinate_Source,Geocode_Status,Estimated_Cost_ILS,Place_Name_AR,Description_AR,Description_EN,Image_URL
28,The site of the prophet Yameen,Historic Old City,Qalqilya,Low,All,Cultural,"The site of the Prophet Yameen (Benjamin) is a local shrine in the Qalqilya area associated with the biblical patriarch's youngest son, Benjamin.",32.190557,34.966009,OpenStreetMap Photon (city centroid fallback),City-level,0,موقع النبي يامين,موقع النبي يامين (بنيامين) مقام محلي في منطقة قلقيلية يرتبط بابن النبي يعقوب الأصغر.,"The site of the Prophet Yameen (Benjamin) is a local shrine in the Qalqilya area associated with the biblical patriarch's youngest son, Benjamin.",https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/PikiWiki_Israel_4993_benjamin_tomb.jpg/960px-PikiWiki_Israel_4993_benjamin_tomb.jpg.webp
29,The Zoo,Family/Recreational,Qalqilya,High,Family,Family,"The Qalqilya Zoo is a small municipal zoo, notable as one of the few zoos in the Palestinian territories, popular with families.",32.190557,34.966009,OpenStreetMap Photon (city centroid fallback),City-level,145,حديقة الحيوان,حديقة حيوان قلقيلية حديقة بلدية صغيرة، وتُعد من الحدائق القليلة في الأراضي الفلسطينية، وهي محببة للعائلات.,"The Qalqilya Zoo is a small municipal zoo, notable as one of the few zoos in the Palestinian territories, popular with families.",https://images.alwatanvoice.com/news/large/9999181979.jpg
30,Mosque of Ali Ibn Abi Talib,Religious,Qalqilya,Medium,All,Religious,The Mosque of Ali Ibn Abi Talib is a local mosque in Qalqilya named after the fourth Islamic caliph and cousin of the Prophet Muhammad.,32.190557,34.966009,OpenStreetMap Photon (city centroid fallback),City-level,55,مسجد علي بن أبي طالب,مسجد علي بن أبي طالب مسجد محلي في قلقيلية سمي باسم الخليفة الرابع وابن عم النبي محمد.,The Mosque of Ali Ibn Abi Talib is a local mosque in Qalqilya named after the fourth Islamic caliph and cousin of the Prophet Muhammad.,https://www.palestineremembered.com/GeoPoints/Qalansiwa_1474/Picture152326.webp
31,The shrine of the sons of al-Awwam,Religious,Qalqilya,Medium,All,Religious,The shrine of the sons of al-Awwam is a local Islamic shrine in the Qalqilya area.,32.190557,34.966009,OpenStreetMap Photon (city centroid fallback),City-level,40,مقام أبناء العوام,مقام أبناء العوام مقام إسلامي محلي في منطقة قلقيلية.,The shrine of the sons of al-Awwam is a local Islamic shrine in the Qalqilya area.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTV_aBPgQXKcdKGy_7iUmNmxn2wxPrF6e9QcBHQVbyIYJf04x7MM0-B9R4&s=10
32,The old town of Jinsafut,Historic Old City,Qalqilya,Low,All,Cultural,"The old town of Jinsafut, in the Qalqilya governorate, retains historic Ottoman-era architecture and a traditional village core.",32.190557,34.966009,OpenStreetMap Photon (city centroid fallback),City-level,10,بلدة جنصافوط القديمة,تحتفظ بلدة جنصافوط القديمة في محافظة قلقيلية بعمارة عثمانية تاريخية وطابع قروي تقليدي.,"The old town of Jinsafut, in the Qalqilya governorate, retains historic Ottoman-era architecture and a traditional village core.",https://www.travelpalestine.ps/public/files/image/destinations/qalqilya/Jinasafut.jpg
33,The Roman Pools - Sanniriya,Archaeological,Qalqilya,Low,Youth,Adventure,"The Roman Pools at Sanniriya, in the Qalqilya governorate, are ancient water reservoirs dating to the Roman period.",32.190557,34.966009,OpenStreetMap Photon (city centroid fallback),City-level,20,البرك الرومانية - سنيريا,البرك الرومانية في سنيريا بمحافظة قلقيلية خزانات مياه قديمة تعود للعصر الروماني.,"The Roman Pools at Sanniriya, in the Qalqilya governorate, are ancient water reservoirs dating to the Roman period.",https://www.maan-ctr.org/magazine/files/image/photos/issue93/torath/1/senirya/4.jpg
34,The Shrine of Jacob's Daughters,Religious,Tulkarm,Medium,All,Religious,The Shrine of Jacob's Daughters is a local Islamic and biblical shrine in the Tulkarm governorate.,32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,55,مقام بنات يعقوب,مقام بنات يعقوب مقام إسلامي وتوراتي محلي في محافظة طولكرم.,The Shrine of Jacob's Daughters is a local Islamic and biblical shrine in the Tulkarm governorate.,https://palinfo.com/wp-content/uploads/2026/09/N33Ss.jpg
35,Shufa Village,Historic Old City,Tulkarm,Low,Family,Cultural,"Shufa Village, in the Tulkarm governorate, is a small Palestinian village known for its traditional agricultural landscape.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,10,قرية شوفة,قرية شوفة في محافظة طولكرم قرية فلسطينية صغيرة تشتهر بمناظرها الزراعية التقليدية.,"Shufa Village, in the Tulkarm governorate, is a small Palestinian village known for its traditional agricultural landscape.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9AIy-NKYCEhQD3OqKEoTz3B9JdzkYyz0SA2Ur2Dqze1t6bW039qVpR72t&s=10
36,Tel Al-Ras - Shuweika,Archaeological,Tulkarm,Low,Youth,Adventure,"Tel Al-Ras, in Shuweika near Tulkarm, is an archaeological mound (tell) containing remains from multiple historical periods.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,5,تل الراس - شويكة,تل الراس في شويكة قرب طولكرم تل أثري يضم بقايا من عدة فترات تاريخية.,"Tel Al-Ras, in Shuweika near Tulkarm, is an archaeological mound (tell) containing remains from multiple historical periods.",https://www.travelpalestine.ps/public/files/image/destinations/tulkarem/tel%20al%20ras%20tulkarem.jpeg
37,Roman stone quarry - Beit Lid,Archaeological,Tulkarm,Low,Youth,Adventure,"The Roman stone quarry at Beit Lid, in the Tulkarm governorate, contains remains of ancient stone-cutting activity from the Roman period.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,15,المحجر الروماني - بيت ليد,المحجر الروماني في بيت ليد بمحافظة طولكرم يحتوي على بقايا نشاط قطع الحجارة القديم من العصر الروماني.,"The Roman stone quarry at Beit Lid, in the Tulkarm governorate, contains remains of ancient stone-cutting activity from the Roman period.",https://www.travelpalestine.ps/public/files/image/destinations/tulkarem/al%20bad%20deit%20lid.jpg
39,Khirbet Samara,Archaeological,Tulkarm,Low,Youth,Adventure,"Khirbet Samara is an archaeological ruin site in the Tulkarm governorate, with limited detailed public documentation of its history.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,10,خربة سامرة,لعشاق سياحة الصمود والمغامرات الاستكشافية في قلب الأغوار الساحرة، تمنحك خربة سامرة الواقعة جنوب شرق وادي المالح تجربة استثنائية لا تُنسى. هنا، يتجلى جمال الحياة البدوية البسيطة والودية وسط التلال الممتدة والمراعي المفتوحة. تُعد الخربة محطة ملهمة للمسارات البيئية ومحبي الهايكنج الذين يبحثون عن معايشة حقيقية للطبيعة البكر، والتعرف على قصص التشبث بالأرض، واستنشاق الهواء النقي بعيداً تماماً عن قيود المدينة وصخبها,"Khirbet Samara is an archaeological ruin site in the Tulkarm governorate, with limited detailed public documentation of its history.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS28k1tewHkIpLLQyP10lkDh7Tnl0kaaGf9U5RpDZWVOOIdrmFuCmwasdYW&s=10
40,Khirbet Beit Jafa,Archaeological,Tulkarm,Low,Youth,Adventure,"Khirbet Beit Jafa is an archaeological ruin site in the Tulkarm governorate, with limited detailed public documentation of its history.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,5,خربة بيت جفا,"إذا كنت تبحث عن مغامرة بيئية فريدة تأخذك إلى قلب الطبيعة الساحرة والتاريخ المنسي، فإن خربة بيت جفا المتربعة إلى الجنوب الشرقي من قرية كفر عبوش بمحافظة طولكرم هي ملاذك الأمثل. تنتشر في هذه الخربة العتيقة بقايا معمارية مذهلة تروي حكايات العهود الرومانية والبيزنطية والعثمانية، حيث يمكنك استكشاف الآبار القديمة، والمدافن المنقورة في الصخر، وبقايا المسجد التاريخي. تشكل الخربة اليوم محطة استثنائية لعشاق ""الهايكنج"" والسياحة البيئية بفضل مسارها الطبيعي المميز الذي يتيح لك الاستمتاع بالهواء النقي، وتأمل التلال الخضراء الخلابة، والتعرف على كرم الضيافة الريفية الأصيلة.","If you are seeking a unique eco-adventure that transports you into pristine nature and intriguing history, Khirbet Beit Jafa is your perfect getaway. Situated just southeast of the scenic village of Kafr Abbush in the Tulkarm Governorate, this ancient site holds remnants spanning the Roman, Byzantine, and Ottoman eras. Intrepid travelers can explore historic rock-cut tombs, old water cisterns, and the ruins of an ancient mosque nestled among the hills. Today, it stands as a prime destination for hikers and eco-tourists, offering dedicated trails where you can breathe in fresh air, photograph sweeping green valleys, and experience authentic Palestinian rural charm.",https://www.palestineremembered.com/GeoPoints/Kafr_Abbush_1248/Kafr_Abbush-24929.webp
41,Bal'a Forests,Nature & Trails,Tulkarm,Low,Youth,Adventure,"The Bal'a Forests, in the Tulkarm governorate, are a wooded natural area popular for outdoor recreation.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,0,غابات بلعا,غابات بلعا في محافظة طولكرم منطقة طبيعية حرجية تحظى بشعبية للأنشطة الترفيهية الخارجية.,"The Bal'a Forests, in the Tulkarm governorate, are a wooded natural area popular for outdoor recreation.",https://www.travelpalestine.ps/public/files/image/destinations/jericho/b5fee4d4-a400-4000-8c3e-e7342433a04d.jpg
43,Mamluk Mosque - Beit Lid,Religious,Tulkarm,Medium,All,Religious,The Mamluk Mosque in Beit Lid is a historic mosque dating to the Mamluk period.,32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,25,المسجد المملوكي - بيت ليد,المسجد المملوكي في بيت ليد مسجد تاريخي يعود للعصر المملوكي.,The Mamluk Mosque in Beit Lid is a historic mosque dating to the Mamluk period.,https://palqura.com/images/article/1153/171681386325.jpg
44,Tel Al-Tlul,Archaeological,Tulkarm,Low,Youth,Adventure,Tel Al-Tlul is an archaeological mound (tell) in the Tulkarm governorate.,32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,20,تل التلول,تل التلول تل أثري في محافظة طولكرم.,Tel Al-Tlul is an archaeological mound (tell) in the Tulkarm governorate.,https://www.travelpalestine.ps/public/files/image/destinations/tulkarem/atlul%20tulkarem.jpeg
45,Nirba,Historic Old City,Tulkarm,Low,All,Cultural,Nirba is a rural site in the Tulkarm governorate.,32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,10,نيربة,نيربة موقع ريفي في محافظة طولكرم.,Nirba is a rural site in the Tulkarm governorate.,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c4/Khirbat-Samara-synagogue-085.jpg/250px-Khirbat-Samara-synagogue-085.jpg?utm_source=ar.wikipedia.org&utm_campaign=parser&utm_content=thumbnail
46,The pottery factory,Historic Old City,Tulkarm,Medium,All,Cultural,"The pottery factory, in the Tulkarm area, reflects the region's traditional ceramics and craft industry.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,25,مصنع الفخار,مصنع الفخار في منطقة طولكرم يعكس صناعة الخزف والحرف التقليدية في المنطقة.,"The pottery factory, in the Tulkarm area, reflects the region's traditional ceramics and craft industry.",https://nn.ps/media/uploads/2017/03/18/__irEsL0T.jpg
47,The Roman Bathhouse,Archaeological,Tulkarm,Medium,Youth,Adventure,"The Roman Bathhouse, in the Tulkarm governorate, contains remains of an ancient Roman-period bathing facility.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,25,الحمام الروماني,الحمام الروماني في محافظة طولكرم يحتوي على بقايا منشأة استحمام قديمة من العصر الروماني.,"The Roman Bathhouse, in the Tulkarm governorate, contains remains of an ancient Roman-period bathing facility.",https://i0.wp.com/anetoday.org/wp-content/uploads/2024/02/7.-Statues-in-bath-Side-Turkey-1.jpg?fit=811%2C525&ssl=1
48,The Grape Press,Historic Old City,Tulkarm,Low,All,Cultural,"The Grape Press, in the Tulkarm governorate, is a historic stone installation used for traditional grape pressing.",32.313376,35.022438,OpenStreetMap Photon (city centroid fallback),City-level,0,معصرة العنب,معصرة العنب في محافظة طولكرم منشأة حجرية تاريخية استُخدمت لعصر العنب تقليدياً.,"The Grape Press, in the Tulkarm governorate, is a historic stone installation used for traditional grape pressing.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOPF_V9dQIS0cvzrtGHh6p1NrnD_Tk04uWL_5pvbie7T_GMUtf500Z5Ms&s=10
49,Nisf Jubeil,Historic Old City,Nablus,Low,All,Cultural,Nisf Jubeil is a rural locality in the Nablus governorate.,32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,10,نصف جبيل,نصف جبيل موقع ريفي في محافظة نابلس.,Nisf Jubeil is a rural locality in the Nablus governorate.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsZ6mKC6KCyQTB2at5BduhI06ImIFfx83FY8mnb35jAjPqEXoRIUrmGUw&s=10
50,"Al-Hijaz Railway (Al-Masudiyya)- Burqa, Nablus",Historic Old City,Nablus,Low,All,Cultural,"The Al-Hijaz Railway station (Al-Masudiyya) in Burqa, near Nablus, is a remnant of the early 20th-century Ottoman railway line that once connected Damascus to Medina.",32.228066,35.237042,OpenStreetMap Photon (city centroid fallback),City-level,15,سكة حديد الحجاز (المسعودية) - بركة، نابلس,محطة سكة حديد الحجاز (المسعودية) في بركة قرب نابلس بقايا من خط السكة العثماني الذي ربط دمشق بالمدينة المنورة أوائل القرن العشرين.,"The Al-Hijaz Railway station (Al-Masudiyya) in Burqa, near Nablus, is a remnant of the early 20th-century Ottoman railway line that once connected Damascus to Medina.",https://data.arab48.com/data/news/2022/02/12/Croped/20220212031606.jpg
